"","name","address","vacancy","postcode","lga"
"5233","Manly West Before and After School Care","BALGOWLAH NSW 2093","No Vacancy","2093","Northern Beaches"
"5234","Vaucluse Kinder Haven","VAUCLUSE NSW 2030","Vacancy","2030","Woollahra"
"5235","Only About Children St Leonards","ST LEONARDS NSW 2065","No Vacancy","2065","North Sydney"
"5236","Hampshire House","ROSE BAY NSW 2029","No Vacancy","2029","Woollahra"
"5237","HEI Schools St Leonards Early Education Centre","ST LEONARDS NSW 2065","Vacancy","2065","North Sydney"
"5238","Guthrie Child Care Centre","WOLLSTONECRAFT NSW 2065","No Vacancy","2065","North Sydney"
"5239","KGV Outside School Hours Care","THE ROCKS NSW 2000","Vacancy","2000","Sydney"
"5240","Royal North Shore Hospital Child Care Centre","ST LEONARDS NSW 2065","Vacancy","2065","North Sydney"
"5241","Konomi Kindergarten International","WILLOUGHBY NSW 2068","Vacancy","2068","Willoughby"
"5242","Yeladim Early Learning Centre (ELC)","VAUCLUSE NSW 2030","No Vacancy","2030","Woollahra"
"5243","Only About Children Fairlight 1","FAIRLIGHT NSW 2094","No Vacancy","2094","Northern Beaches"
"5244","Only About Children Fairlight 2","FAIRLIGHT NSW 2094","No Vacancy","2094","Northern Beaches"
"5245","Yeladim Early Learning Centre","VAUCLUSE NSW 2030","No Vacancy","2030","Woollahra"
"5246","Little Kingdom Education Pty Ltd","THE ROCKS NSW 2000","Vacancy","2000","Sydney"
"5247","Helping Hands Willoughby","WILLOUGHBY NSW 2068","No Vacancy","2068","Willoughby"
"5248","The Third Bear Preparatory School Rose Bay","ROSE BAY NSW 2029","No Vacancy","2029","Woollahra"
"5249","NORTH SHORE CHILDCARE CENTRE","ST LEONARDS NSW 2065","No Vacancy","2065","North Sydney"
"5250","Woolloomooloo Outside School Hours Care","WOOLLOOMOOLOO NSW 2011","No Vacancy","2011","Sydney"
"5251","The Farmhouse Montessori School","BALGOWLAH NSW 2093",NA,"2093","Northern Beaches"
"5252","KU - Bligh Park Preschool","SEAFORTH NSW 2092",NA,"2092","Northern Beaches"
"5253","DBOOSH Inc","DOUBLE BAY NSW 2028","No Vacancy","2028","Woollahra"
"5254","Inspire Willoughby","WILLOUGHBY EAST NSW 2068","No Vacancy","2068","Willoughby"
"5255","East Willoughby Preschool","WILLOUGHBY NSW 2068",NA,"2068","Willoughby"
"5256","Woollahra Preschool","DOUBLE BAY NSW 2028",NA,"2028","Woollahra"
"5257","St Mark's Preschool (Darling Point)","DARLING POINT NSW 2027",NA,"2027","Woollahra"
"5258","Willoughby Kids House Assoc Inc","WILLOUGHBY NSW 2068","No Vacancy","2068","Willoughby"
"5259","KU - Greenwich Community Preschool","GREENWICH NSW 2065",NA,"2065","North Sydney"
"5260","Balgowlah North BASC","NORTH BALGOWLAH NSW 2093","No Vacancy","2093","Northern Beaches"
"5261","Guardian Childcare & Education Phillip Street","SYDNEY NSW 2000","Vacancy","2000","Sydney"
"5262","KU Lance Children's Centre","MILLERS POINT NSW 2000","Vacancy","2000","Sydney"
"5263","Guardian Childcare & Education Artarmon","ARTARMON NSW 2064","Vacancy","2064","Willoughby"
"5264","The Roundhouse Children's Centre","FAIRLIGHT NSW 2094","No Vacancy","2094","Northern Beaches"
"5265","Manly OOSH Inc","MANLY NSW 2095","No Vacancy","2095","Northern Beaches"
"5266","KU - Rushcutters Bay Preschool","RUSHCUTTERS BAY NSW 2011",NA,"2011","Sydney"
"5267","Manly Vale OSHC","MANLY VALE NSW 2093","No Vacancy","2093","Northern Beaches"
"5268","Mathoura Preschool","MATHOURA NSW 2710",NA,"2710","Edward River"
"5269","Mathoura Public School TheirCare","MATHOURA NSW 2710","No Vacancy","2710","Edward River"
"5270","SchoolsOUT! Gunbower","GUNBOWER VIC 3566","No Vacancy","3566","Campaspe"
"5271","Shine Bright Gunbower Kindergarten","GUNBOWER VIC 3566",NA,"3566","Campaspe"
"5272","Leitchville Preschool Play Centre","LEITCHVILLE VIC 3567",NA,"3567","Gannawarra"
"5273","Cohuna & District Preschool Centre","COHUNA VIC 3568",NA,"3568","Gannawarra"
"5274","Wakool Preschool","WAKOOL NSW 2710",NA,"2710","Edward River"
"5275","Goodstart Early Learning Deniliquin","DENILIQUIN NSW 2710","Vacancy","2710","Edward River"
"5276","Intereach Family Day Care Vic","DENILIQUIN NSW 2710","No Vacancy","2710","Edward River"
"5277","Intereach Family Day Care","DENILIQUIN NSW 2710","No Vacancy","2710","Edward River"
"5278","Intereach Out of School Hours Care","DENILIQUIN NSW 2710","Vacancy","2710","Edward River"
"5279","Deniliquin Early Learning Centre","DENILIQUIN NSW 2710","No Vacancy","2710","Edward River"
"5280","Gulpa Preschool","DENILIQUIN NSW 2710",NA,"2710","Edward River"
"5281","Deniliquin Mobile Children's Service","DENILIQUIN NSW 2710","No Vacancy","2710","Edward River"
"5282","Deniliquin Child Care Centre","DENILIQUIN NSW 2710","No Vacancy","2710","Edward River"
"5283","Deniliquin Preschool","DENILIQUIN NSW 2710",NA,"2710","Edward River"
"5284","SchoolsOUT! Moama Anglican Grammar","MOAMA NSW 2731","No Vacancy","2731","Murray River"
"5285","Moama and District Preschool","MOAMA NSW 2731",NA,"2731","Murray River"
"5286","Goodstart Early Learning Moama","MOAMA NSW 2731","Vacancy","2731","Murray River"
"5287","Moama Public School Aboriginal Preschool","MOAMA NSW 2731",NA,"2731","Murray River"
"5288","SchoolsOUT! Moama Public","MOAMA NSW 2731","Vacancy","2731","Murray River"
"5289","Barmah Outreach Kindergarten","BARMAH TOWN VIC 3639",NA,"3639","Moira"
"5290","Barmah Kindergarten & Occasional Care","BARMAH VIC 3639","Vacancy","3639","Moira"
"5291","Shine Bright Echuca Central Kindergarten","ECHUCA VIC 3564",NA,"3564","Campaspe"
"5292","SchoolsOUT! Echuca Primary","ECHUCA VIC 3564","Vacancy","3564","Campaspe"
"5293","Campaspe Community Children's Centre","ECHUCA VIC 3564","No Vacancy","3564","Campaspe"
"5294","Berrimba Child Care Centre (Echuca MACS)","ECHUCA VIC 3564","Vacancy","3564","Campaspe"
"5295","Club Teen","ECHUCA VIC 3564","No Vacancy","3564","Campaspe"
"5296","SchoolsOUT! Twin Rivers Primary","ECHUCA VIC 3564","No Vacancy","3564","Campaspe"
"5297","Echuca Holiday & After School Care Programs Inc","ECHUCA VIC 3564","Vacancy","3564","Campaspe"
"5298","Shine Bright Echuca East Kindergarten","ECHUCA VIC 3564",NA,"3564","Campaspe"
"5299","Journey Early Learning Centre - Echuca","ECHUCA VIC 3564","Vacancy","3564","Campaspe"
"5300","Goodstart Early Learning Echuca","ECHUCA VIC 3564","Vacancy","3564","Campaspe"
"5301","Shine Bright Echuca South Community Kindergarten","ECHUCA SOUTH VIC 3564",NA,"3564","Campaspe"
"5302","Coleambally Preschool","COLEAMBALLY NSW 2707","No Vacancy","2707","Murrumbidgee"
"5303","ASPIRE OSHC Darlington Point","DARLINGTON POINT NSW 2706","No Vacancy","2706","Murrumbidgee"
"5304","ASPIRE OSHC Hanwood","HANWOOD NSW 2680","Vacancy","2680","Griffith"
"5305","Dorothy Waide Centre For Early Learning","GRIFFITH NSW 2680","Vacancy","2680","Griffith"
"5306","Goodstart Early Learning Griffith-Coolah Street","GRIFFITH NSW 2680","Vacancy","2680","Griffith"
"5307","Griffith Central Preschool","GRIFFITH NSW 2680",NA,"2680","Griffith"
"5308","Community Kids Griffith Early Education Centre","GRIFFITH NSW 2680","Vacancy","2680","Griffith"
"5309","Griffith Preschool Kindergarten","GRIFFITH NSW 2680",NA,"2680","Griffith"
"5310","Muswellbrook Preschool Kindergarten Sowerby Street","MUSWELLBROOK NSW 2333",NA,"2333","Muswellbrook"
"5311","Goodstart Early Learning Muswellbrook","MUSWELLBROOK NSW 2333","Vacancy","2333","Muswellbrook"
"5312","Muswellbrook Out of School Hours Care","MUSWELLBROOK NSW 2333","No Vacancy","2333","Muswellbrook"
"5313","Muswellbrook Child Care Centre","MUSWELLBROOK NSW 2333","Vacancy","2333","Muswellbrook"
"5314","St Nicholas Early Education Muswellbrook","MUSWELLBROOK NSW 2333","No Vacancy","2333","Muswellbrook"
"5315","St Nicholas OOSH Muswellbrook","MUSWELLBROOK NSW 2333","No Vacancy","2333","Muswellbrook"
"5316","Little Kindy Muswellbrook","MUSWELLBROOK NSW 2333","No Vacancy","2333","Muswellbrook"
"5317","Edukare","MUSWELLBROOK NSW 2333","Vacancy","2333","Muswellbrook"
"5318","Aberdeen Preschool","ABERDEEN NSW 2336",NA,"2336","Upper Hunter Shire"
"5319","St Nicholas OOSH Scone","SCONE NSW 2337","No Vacancy","2337","Upper Hunter Shire"
"5320","St Nicholas OOSH Denman PS","DENMAN NSW 2328","Vacancy","2328","Muswellbrook"
"5321","Denman Children's Centre","DENMAN NSW 2328","No Vacancy","2328","Muswellbrook"
"5322","Upper Hunter Early Learning Centre","SCONE NSW 2337","No Vacancy","2337","Upper Hunter Shire"
"5323","Upper Hunter Family Day Care","SCONE NSW 2337","No Vacancy","2337","Upper Hunter Shire"
"5324","The Yellow Cottage - Scone Grammar School Preschool","SCONE NSW 2337",NA,"2337","Upper Hunter Shire"
"5325","Scone and District Pre School","SCONE NSW 2337",NA,"2337","Upper Hunter Shire"
"5326","Skallywags Pre School","SINGLETON HEIGHTS NSW 2330","Vacancy","2330","Singleton"
"5327","Singleton Heights Pre School","SINGLETON NSW 2330",NA,"2330","Singleton"
"5328","Flutterby Early Learning","SINGLETON NSW 2330","No Vacancy","2330","Singleton"
"5329","Colleen Gale Children's Centre","SINGLETON NSW 2330","No Vacancy","2330","Singleton"
"5330","Singleton Council Out of School Hours","SINGLETON NSW 2330","No Vacancy","2330","Singleton"
"5331","Civic Avenue Early Learning","SINGLETON NSW 2330","Vacancy","2330","Singleton"
"5332","St Nicholas Early Education, Singleton","SINGLETON NSW 2330","Vacancy","2330","Singleton"
"5333","Singleton Pre School","SINGLETON NSW 2330",NA,"2330","Singleton"
"5334","Cubby OOSH at King Street","SINGLETON NSW 2330","No Vacancy","2330","Singleton"
"5335","Rainbows Early Learning Centre","SINGLETON NSW 2330","No Vacancy","2330","Singleton"
"5336","Around The Clock Family Day Care","MITCHELLS FLAT NSW 2330","No Vacancy","2330","Singleton"
"5337","Narrandera Preschool Early Childhood Centre on Dixon Park","NARRANDERA NSW 2700","Vacancy","2700","Narrandera"
"5338","Narrandera TAFE Children's Centre","NARRANDERA NSW 2700","No Vacancy","2700","Narrandera"
"5339","Bright Horizons Australia Childcare Narrandera","NARRANDERA NSW 2700","Vacancy","2700","Narrandera"
"5340","Leeton Out of School Care","LEETON NSW 2705","Vacancy","2705","Leeton"
"5341","Leeton Preschool","LEETON NSW 2705",NA,"2705","Leeton"
"5342","Leeton Early Learning Centre","LEETON NSW 2705","No Vacancy","2705","Leeton"
"5343","Goodstart Early Learning Leeton","LEETON NSW 2705","Vacancy","2705","Leeton"
"5344","Narromine Preschool Kindergarten","NARROMINE NSW 2821",NA,"2821","Narromine"
"5345","Little Rai of Sunshine Early Learning Centre","NARROMINE NSW 2821","No Vacancy","2821","Narromine"
"5346","MAGS After School Care","DUBBO NSW 2830","Vacancy","2830","Dubbo Regional"
"5347","Goodstart Early Learning Dubbo - Baird Drive","DUBBO NSW 2830","Vacancy","2830","Dubbo Regional"
"5348","Dubbo West Preschool Inc","DUBBO NSW 2830",NA,"2830","Dubbo Regional"
"5349","Gowrie NSW Dubbo Early Education and Care Centre","DUBBO NSW 2830","Vacancy","2830","Dubbo Regional"
"5350","Dubbo West Public School Preschool","DUBBO WEST NSW 2830",NA,"2830","Dubbo Regional"
"5351","West Dubbo After School and Vacation Care","DUBBO NSW 2830","Vacancy","2830","Dubbo Regional"
"5352","Trangie Preschool and Early Learning Centre","TRANGIE NSW 2823","No Vacancy","2823","Narromine"
"5353","Rainbow Cottage Child Care Centre Dubbo","DUBBO NSW 2830","Vacancy","2830","Dubbo Regional"
"5354","Regand Park Early Childhood Education Centre","DUBBO NSW 2830","Vacancy","2830","Dubbo Regional"
"5355","Carlton House Child Care Centre and Preschool","DUBBO NSW 2830","Vacancy","2830","Dubbo Regional"
"5356","Dubbo Family Day Care","DUBBO NSW 2830","No Vacancy","2830","Dubbo Regional"
"5357","Stepping Stones Early Learning Centre Dubbo","DUBBO NSW 2830","Vacancy","2830","Dubbo Regional"
"5358","South Dubbo After School and Vacation Care","DUBBO NSW 2830","Vacancy","2830","Dubbo Regional"
"5359","Nature's Academy Early Learning Centre","DUBBO NSW 2830","Vacancy","2830","Dubbo Regional"
"5360","St Laurence's After School Care","DUBBO NSW 2830","Vacancy","2830","Dubbo Regional"
"5361","Community Kids Dubbo Early Education Centre","DUBBO NSW 2830","No Vacancy","2830","Dubbo Regional"
"5362","Multi-Purpose Allira Gathering Association Incorporated T/as Allira MACS Childcare","DUBBO NSW 2830","Vacancy","2830","Dubbo Regional"
"5363","North Dubbo Before and After School Care","DUBBO NSW 2830","Vacancy","2830","Dubbo Regional"
"5364","Goodstart Early Learning Dubbo - Cobra Street","DUBBO NSW 2830","Vacancy","2830","Dubbo Regional"
"5365","Dubbo & District Preschool Kindergarten","DUBBO NSW 2830",NA,"2830","Dubbo Regional"
"5366","Playmates Cottage Childcare Centre","DUBBO NSW 2830","Vacancy","2830","Dubbo Regional"
"5367","Hawthorn Street Early Learning Centre Pty Ltd","DUBBO NSW 2830","No Vacancy","2830","Dubbo Regional"
"5368","Orana Heights After School Care","DUBBO NSW 2830","No Vacancy","2830","Dubbo Regional"
"5369","Little Learners Long Day Care and Preschool","DUBBO NSW 2830","No Vacancy","2830","Dubbo Regional"
"5370","Insight Early Learning Southlakes Dubbo","DUBBO NSW 2830","No Vacancy","2830","Dubbo Regional"
"5371","Buninyong Preschool","DUBBO NSW 2830",NA,"2830","Dubbo Regional"
"5372","East Dubbo After School and Vacation Care","DUBBO NSW 2830","Vacancy","2830","Dubbo Regional"
"5373","Peppercorn Child Care Centre (Dubbo)","DUBBO NSW 2830","Vacancy","2830","Dubbo Regional"
"5374","Dubbo Christian Preschool","DUBBO NSW 2830",NA,"2830","Dubbo Regional"
"5375","St John's After School Care","DUBBO NSW 2830","No Vacancy","2830","Dubbo Regional"
"5376","Imagine Childcare and Preschool Blueridge Park","DUBBO NSW 2830","Vacancy","2830","Dubbo Regional"
"5377","Dubbo Early Learning Centre","DUBBO NSW 2830","No Vacancy","2830","Dubbo Regional"
"5378","Explore & Develop Newcastle East","NEWCASTLE NSW 2300","No Vacancy","2300","Newcastle"
"5379","Newcastle East Out of School Hours","THE HILL NSW 2300","Vacancy","2300","Newcastle"
"5380","Samaritans Early Learning Centre","NEWCASTLE NSW 2300","Vacancy","2300","Newcastle"
"5381","Newcastle Community Preschool","COOKS HILL NSW 2300",NA,"2300","Newcastle"
"5382","Cooks Hill Pre-School","COOKS HILL NSW 2300",NA,"2300","Newcastle"
"5383","St Nicholas OOSH Stockton","STOCKTON NSW 2295","No Vacancy","2295","Newcastle"
"5384","The Little Unicorn on Honeysuckle Preschool","NEWCASTLE NSW 2300","No Vacancy","2300","Newcastle"
"5385","The Little Unicorn on Honeysuckle","NEWCASTLE NSW 2300","No Vacancy","2300","Newcastle"
"5386","Newcastle Montessori Academy","NEWCASTLE WEST NSW 2302","No Vacancy","2302","Newcastle"
"5387","Stockton Public School Preschool","STOCKTON NSW 2295",NA,"2295","Newcastle"
"5388","Newcastle Grammar School","COOKS HILL NSW 2300","No Vacancy","2300","Newcastle"
"5389","Go Kindy Carrington","CARRINGTON NSW 2294","Vacancy","2294","Newcastle"
"5390","Stockton School Kids Fun Club","STOCKTON NSW 2295","Vacancy","2295","Newcastle"
"5391","Go Kindy Newcastle City","NEWCASTLE WEST NSW 2302","Vacancy","2302","Newcastle"
"5392","Awabakal Preschool - Wickham","WICKHAM NSW 2293",NA,"2293","Newcastle"
"5393","St Nicholas OOSH The Junction","THE JUNCTION NSW 2291","No Vacancy","2291","Newcastle"
"5394","Imagine Early Learning & Childcare - The Junction","THE JUNCTION NSW 2291","No Vacancy","2291","Newcastle"
"5395","The After School Klub The Junction","MEREWETHER NSW 2291","No Vacancy","2291","Newcastle"
"5396","Creative Childcare Hunter Street","NEWCASTLE NSW 2300","Vacancy","2300","Newcastle"
"5397","KU Wickham Preschool","WICKHAM NSW 2293","Vacancy","2293","Newcastle"
"5398","Hamilton South OOSH","MEREWETHER NSW 2291","No Vacancy","2291","Newcastle"
"5399","St Nicholas Early Education Newcastle West","NEWCASTLE WEST NSW 2302","Vacancy","2302","Newcastle"
"5400","Little Beginnings at Maryville","MARYVILLE NSW 2293","Vacancy","2293","Newcastle"
"5401","Frog Stomp Preschool","HAMILTON SOUTH NSW 2303","No Vacancy","2303","Newcastle"
"5402","Creative Childcare Hamilton","HAMILTON NSW 2303","Vacancy","2303","Newcastle"
"5403","Go Kindy Merewether","MEREWETHER NSW 2291","Vacancy","2291","Newcastle"
"5404","KU - Merewether Preschool","MEREWETHER NSW 2291",NA,"2291","Newcastle"
"5405","St Nicholas OOSH Merewether Beach","MEREWETHER NSW 2291","No Vacancy","2291","Newcastle"
"5406","The Rumpus Room Children's Centre Broadmeadow","BROADMEADOW NSW 2292","No Vacancy","2292","Newcastle"
"5407","YMCA Hamilton OSHC","HAMILTON NSW 2303","Vacancy","2303","Newcastle"
"5408","Hamilton Community Pre-School","HAMILTON NSW 2303",NA,"2303","Newcastle"
"5409","Kinda Kapers @ Tighes Hill","TIGHES HILL NSW 2297","Vacancy","2297","Newcastle"
"5410","The After School Klub Merewether","MEREWETHER NSW 2291","No Vacancy","2291","Newcastle"
"5411","Hamilton Child Care Centre","HAMILTON NSW 2303","No Vacancy","2303","Newcastle"
"5412","The After School Klub Islington","ISLINGTON NSW 2296","No Vacancy","2296","Newcastle"
"5413","Newcastle TAFE Children's Centre","TIGHES HILL NSW 2297","No Vacancy","2297","Newcastle"
"5414","THE RUMPUS ROOM CHATHAM STREET","BROADMEADOW NSW 2292","No Vacancy","2292","Newcastle"
"5415","Henry Street Community Pre-School","MEREWETHER NSW 2291",NA,"2291","Newcastle"
"5416","Goodstart Early Learning Broadmeadow","BROADMEADOW NSW 2292","Vacancy","2292","Newcastle"
"5417","Broadmeadow Montessori Children's House","BROADMEADOW NSW 2292","No Vacancy","2292","Newcastle"
"5418","KU Mayfield Preschool","MAYFIELD NSW 2304","Vacancy","2304","Newcastle"
"5419","Hamilton North Before and After School Care Inc","BROADMEADOW NSW 2292","No Vacancy","2292","Newcastle"
"5420","The Little Unicorn Early Education & Pre-school Centre","BROADMEADOW NSW 2292","No Vacancy","2292","Newcastle"
"5421","Imagine Early Learning & Childcare - Merewether Heights","MEREWETHER HEIGHTS NSW 2291","No Vacancy","2291","Newcastle"
"5422","PCYC- Out Of School Hours Newcastle","BROADMEADOW NSW 2292","Vacancy","2292","Newcastle"
"5423","Merewether Heights OOSH","MEREWETHER HEIGHTS NSW 2291","No Vacancy","2291","Newcastle"
"5424","WEMOOSH East","MAYFIELD EAST NSW 2304","Vacancy","2304","Newcastle"
"5425","AGJ Businesses In Home Child Care","MAYFIELD NSW 2304","No Vacancy","2304","Newcastle"
"5426","Adamstown OOSH Incorporated","ADAMSTOWN NSW 2289","No Vacancy","2289","Newcastle"
"5427","Kinda Kapers Adamstown","ADAMSTOWN NSW 2289","No Vacancy","2289","Newcastle"
"5428","Play Learn and Grow Early Education Centre","MAYFIELD NSW 2304","No Vacancy","2304","Newcastle"
"5429","Mayfield Early Learning Centre","MAYFIELD NSW 2304","No Vacancy","2304","Newcastle"
"5430","St Nicholas OOSH Mayfield","MAYFIELD NSW 2304","No Vacancy","2304","Newcastle"
"5431","Adamstown Community Early Learning and Preschool","ADAMSTOWN NSW 2289","No Vacancy","2289","Newcastle"
"5432","Adamstown Pre-School","ADAMSTOWN NSW 2289","No Vacancy","2289","Newcastle"
